"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_PorchSF","HouseAge","YearSinceRemodel"
"1898",1898,"70","RL",43,5707,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story","6","6",1935,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,583,583,"GasA","Gd","Y","FuseF",647,595,0,1242,0,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Detchd",1926,"Unf",1,180,"Fa","TA","Y",329,96,0,0,0,0,"None","None","None",0,"3","2009","WD","Normal",NA,1825,2,425,74,59
"1899",1899,"30","RL",64,8574,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story","6","8",1916,2000,"Gable","CompShg","Stucco","Stucco","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","Ex","Y","SBrkr",1232,0,0,1232,0,0,1,0,3,1,"Gd",6,"Typ",1,"Gd","Detchd",1916,"Unf",2,440,"TA","TA","Y",0,0,180,0,0,0,"None","None","None",0,"10","2009","WD","Normal",NA,2048,1,180,93,9
"1900",1900,"70","RL",53,7155,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story","7","8",1918,1990,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Fa","Mn","Unf",0,"Unf",0,600,600,"GasA","Ex","Y","SBrkr",628,600,0,1228,0,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Detchd",1918,"Unf",1,215,"Fa","TA","Y",0,113,0,0,195,0,"None","MnPrv","None",0,"5","2009","WD","Normal",NA,1828,1,308,91,19
"1901",1901,"50","RL",60,13680,"Pave","None","Reg","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin","5","6",1940,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",728,"Unf",0,112,840,"GasA","Ex","Y","SBrkr",840,727,0,1567,1,0,1,1,2,1,"TA",6,"Min2",2,"TA","Detchd",1961,"Unf",2,440,"TA","TA","Y",0,21,150,0,0,0,"None","GdPrv","None",0,"2","2009","WD","Normal",NA,2407,3,171,69,59
"1902",1902,"20","RL",80,14680,"Pave","Grvl","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story","5","4",1960,1960,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",793,"Unf",0,480,1273,"GasA","Ex","Y","SBrkr",1273,0,0,1273,0,0,1,0,2,1,"TA",5,"Typ",0,"None","Attchd",1960,"Unf",1,307,"TA","TA","Y",483,0,0,0,115,0,"None","MnPrv","None",0,"6","2009","WD","Normal",NA,2546,1,598,49,49
"1903",1903,"90","RL",69.2055921052632,8145,"Pave","None","IR1","HLS","AllPub","Corner","Gtl","Crawfor","Norm","Norm","Duplex","2.5Unf","7","6",1940,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",246,"Unf",0,674,920,"GasA","Ex","Y","SBrkr",1240,1240,0,2480,0,0,2,1,5,2,"TA",13,"Typ",2,"Gd","Detchd",1940,"Unf",2,400,"TA","TA","Y",0,0,57,0,0,0,"None","None","None",0,"7","2009","WD","Normal",NA,3400,3,57,69,59
"1904",1904,"20","RL",70,9100,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Feedr","Norm","1Fam","1Story","5","6",1954,1954,"Gable","CompShg","BrkFace","BrkFace","None",0,"TA","Gd","BrkTil","Gd","TA","Mn","Rec",154,"ALQ",694,264,1112,"GasA","Ex","Y","SBrkr",1112,0,0,1112,1,0,1,0,2,1,"TA",6,"Typ",1,"Gd","Attchd",1954,"Unf",1,390,"TA","TA","Y",0,0,0,0,0,0,"None","MnPrv","None",0,"10","2009","WD","Family",NA,2224,2,0,55,55
"1905",1905,"20","RL",90,13339,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story","6","6",1960,1960,"Gable","CompShg","HdBoard","Plywood","Stone",132,"TA","TA","CBlock","TA","TA","No","LwQ",65,"BLQ",875,621,1561,"GasA","TA","Y","SBrkr",1561,0,0,1561,1,0,2,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1960,"Fin",2,463,"TA","TA","Y",0,148,0,0,120,0,"None","None","None",0,"5","2009","WD","Normal",NA,3122,3,268,49,49
"1906",1906,"50","RL",78,15600,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin","5","7",1949,2005,"Gable","CompShg","BrkComm","Brk Cmn","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",312,"Rec",507,248,1067,"GasW","Fa","N","SBrkr",986,537,0,1523,1,0,2,0,3,1,"Fa",7,"Maj2",1,"TA","Attchd",1949,"Unf",1,295,"TA","TA","Y",0,0,81,0,0,0,"None","None","None",0,"10","2009","WD","Normal",NA,2590,3,81,60,4
"1907",1907,"20","RL",100,17500,"Pave","None","Reg","Bnk","AllPub","Corner","Mod","Crawfor","PosA","Norm","1Fam","1Story","6","5",1954,1954,"Gable","CompShg","HdBoard","HdBoard","Stone",420,"TA","TA","PConc","TA","TA","Av","LwQ",784,"BLQ",435,91,1310,"GasA","Ex","Y","SBrkr",1906,0,0,1906,1,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Basment",1954,"Unf",2,576,"TA","TA","Y",0,201,0,0,0,0,"None","None","None",0,"1","2009","WD","Normal",NA,3216,3,201,55,55
"1908",1908,"160","RM",24,1733,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","Twnhs","2Story","6","6",1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,516,516,"GasA","TA","Y","SBrkr",516,516,0,1032,0,0,1,0,2,1,"TA",5,"Typ",1,"TA","Detchd",1980,"Unf",2,452,"TA","TA","Y",279,0,0,0,0,0,"None","GdPrv","None",0,"5","2009","WD","Normal",NA,1548,1,279,29,29
"1909",1909,"160","RM",24,1488,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","TwnhsE","2Story","6","6",1980,1992,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","Gd","TA","Mn","ALQ",471,"Unf",0,90,561,"GasA","TA","Y","SBrkr",561,668,0,1229,1,0,1,1,2,1,"Gd",5,"Typ",1,"TA","Attchd",1980,"Fin",2,462,"TA","TA","Y",176,0,0,0,0,0,"None","GdPrv","None",0,"10","2009","WD","Normal",NA,1790,3,176,29,17
"1910",1910,"160","RM",24,1612,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","Twnhs","2Story","6","6",1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,561,561,"GasA","TA","Y","SBrkr",561,668,0,1229,0,0,1,1,2,1,"TA",5,"Typ",1,"TA","Attchd",1980,"Fin",2,462,"TA","TA","Y",154,0,0,0,0,0,"None","MnPrv","None",0,"7","2009","WD","Normal",NA,1790,2,154,29,29
"1911",1911,"80","RL",69.2055921052632,13607,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","SLvl","6","6",1986,1986,"Gable","CompShg","VinylSd","VinylSd","BrkFace",242,"TA","Gd","CBlock","Gd","TA","No","ALQ",454,"Unf",0,118,572,"GasA","Gd","Y","SBrkr",1182,800,0,1982,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","BuiltIn",1986,"Fin",2,501,"TA","TA","Y",400,112,0,0,0,0,"None","None","Shed",1500,"4","2009","WD","Normal",NA,2554,4,512,23,23
"1912",1912,"20","RL",69.2055921052632,17597,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story","7","9",1971,2009,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","Gd","CBlock","Gd","TA","No","GLQ",803,"ALQ",419,581,1803,"GasA","TA","Y","SBrkr",2365,0,0,2365,1,0,2,0,3,1,"Ex",7,"Min1",2,"Gd","Attchd",1971,"Fin",2,551,"TA","TA","Y",200,144,0,0,0,0,"None","GdPrv","None",0,"7","2009","WD","Normal",NA,4168,3,344,38,0
"1913",1913,"70","RM",50,8660,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story","5","6",1900,1993,"Gambrel","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,760,760,"GasA","Ex","N","SBrkr",928,928,312,2168,0,0,2,0,5,1,"Gd",11,"Typ",0,"None","Detchd",1998,"Unf",2,576,"TA","TA","Y",467,160,78,0,0,0,"None","None","None",0,"12","2009","WD","Normal",NA,2616,2,705,109,16
"1914",1914,"30","C (all)",60,10200,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story","4","6",1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,572,572,"GasA","Fa","N","FuseP",572,0,0,572,0,0,1,0,2,1,"TA",4,"Typ",0,"None","Detchd",1940,"Unf",1,200,"TA","TA","N",0,0,72,0,0,0,"None","None","None",0,"5","2009","WD","Normal",NA,1144,1,72,84,59
"1915",1915,"120","RM",44,3843,"Pave","None","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story","8","5",2007,2008,"Hip","CompShg","CemntBd","CmentBd","Stone",174,"Ex","TA","PConc","TA","TA","Gd","GLQ",1476,"Unf",0,120,1596,"GasA","Ex","Y","SBrkr",1648,0,0,1648,1,1,2,0,2,1,"Ex",5,"Typ",1,"Gd","Attchd",2007,"Fin",2,482,"TA","TA","Y",162,53,0,153,0,0,"None","None","None",0,"6","2009","New","Partial",NA,3244,3,368,2,1
"1916",1916,"30","RL",109,21780,"Grvl","None","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story","2","4",1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","Fa","CBlock","Fa","None","None","None",0,"None",0,0,0,"GasA","TA","N","FuseA",810,0,0,810,0,0,1,0,1,1,"TA",4,"Min1",0,"None","Detchd",1975,"Unf",1,280,"TA","TA","N",119,24,0,0,0,0,"None","None","None",0,"3","2009","ConLD","Normal",NA,810,1,143,99,59
"1917",1917,"60","RL",75,10125,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story","8","5",2000,2001,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","TA","TA","No","ALQ",445,"BLQ",250,412,1107,"GasA","Ex","Y","SBrkr",1040,1012,0,2052,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2000,"Fin",3,642,"TA","TA","Y",210,91,0,0,0,0,"None","None","None",0,"5","2009","WD","Normal",NA,3159,3,301,9,8
"1918",1918,"85","RL",75,9750,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer","6","6",1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",767,"Unf",0,135,902,"GasA","Ex","Y","SBrkr",926,0,0,926,1,0,1,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1977,"Unf",1,351,"TA","TA","Y",319,0,0,0,0,0,"None","MnPrv","None",0,"4","2009","WD","Normal",NA,1828,2,319,32,32
"1919",1919,"85","RL",72,9360,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer","6","7",1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","GLQ",841,"LwQ",116,0,957,"GasA","TA","Y","SBrkr",1287,0,0,1287,1,0,1,1,2,1,"TA",5,"Typ",2,"Fa","Attchd",1977,"RFn",2,541,"TA","TA","Y",302,39,0,0,120,0,"None","GdWo","None",0,"11","2009","WD","Normal",NA,2244,3,461,32,32
"1920",1920,"20","RL",82,11070,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story","5","5",1991,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","TA","TA","No","BLQ",55,"Unf",0,1527,1582,"GasA","TA","Y","SBrkr",1595,0,0,1595,1,0,2,0,2,1,"TA",5,"Typ",0,"None","Detchd",1991,"Unf",2,672,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"4","2009","COD","Abnorml",NA,3177,3,0,18,18
"1921",1921,"20","RL",113,13438,"Pave","None","IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story","9","5",2008,2008,"Gable","CompShg","CemntBd","CmentBd","Stone",246,"Ex","TA","CBlock","TA","TA","Gd","GLQ",1758,"Unf",0,432,2190,"GasA","Ex","Y","SBrkr",2036,0,0,2036,1,0,2,0,3,1,"Ex",9,"Typ",1,"Ex","Attchd",2008,"Fin",3,780,"TA","TA","Y",90,154,0,0,0,0,"None","None","None",0,"7","2009","WD","Normal",NA,4226,3,244,1,1
"1922",1922,"20","RL",79,14463,"Pave","None","IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story","9","5",2008,2008,"Gable","CompShg","CemntBd","CmentBd","BrkFace",406,"Ex","TA","PConc","TA","TA","Gd","GLQ",1115,"Unf",0,526,1641,"GasA","Ex","Y","SBrkr",1641,0,0,1641,1,0,2,0,3,1,"Ex",7,"Typ",0,"None","Attchd",2008,"Fin",3,885,"TA","TA","Y",0,95,0,0,0,0,"None","None","None",0,"1","2009","WD","Normal",NA,3282,3,95,1,1
"1923",1923,"60","RL",69.2055921052632,9839,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","2Story","6","8",1980,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","PConc","Gd","TA","No","ALQ",462,"Unf",0,250,712,"GasA","Ex","Y","SBrkr",1375,862,0,2237,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",1980,"Fin",2,440,"TA","TA","Y",305,24,0,0,0,0,"None","None","Shed",2500,"2","2009","WD","Normal",NA,2949,3,329,29,3
"1924",1924,"80","RL",125,14419,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","SLvl","7","5",1987,1989,"Hip","CompShg","Plywood","Plywood","BrkFace",310,"TA","TA","PConc","TA","TA","Gd","GLQ",904,"ALQ",624,117,1645,"GasA","Ex","Y","SBrkr",1479,0,0,1479,2,0,2,1,3,1,"Gd",7,"Min1",1,"Fa","Attchd",1987,"Fin",2,578,"TA","TA","Y",224,238,0,0,0,0,"None","None","None",0,"7","2009","WD","Normal",NA,3124,5,462,22,20
"1925",1925,"60","RL",75,9157,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story","7","5",2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,912,912,"GasA","Ex","Y","SBrkr",1072,942,0,2014,0,0,2,1,3,1,"Gd",9,"Typ",0,"None","Attchd",2003,"Fin",2,486,"TA","TA","Y",124,114,0,0,0,0,"None","None","None",0,"2","2009","WD","Abnorml",NA,2926,3,238,6,6
"1926",1926,"20","RL",85,12633,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story","9","5",2007,2007,"Hip","CompShg","CemntBd","CmentBd","Stone",290,"Ex","TA","PConc","TA","TA","Gd","GLQ",1640,"Unf",0,338,1978,"GasA","Ex","Y","SBrkr",1978,0,0,1978,1,0,2,0,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2007,"Fin",3,920,"TA","TA","Y",308,52,0,0,0,0,"None","None","None",0,"5","2009","WD","Normal",NA,3956,3,360,2,2
"1927",1927,"20","RL",75,12518,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story","5","7",1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",182,"TA","TA","CBlock","TA","TA","No","ALQ",532,"Unf",0,476,1008,"GasA","Gd","Y","SBrkr",1008,0,0,1008,0,0,1,0,3,1,"Gd",6,"Typ",0,"None","Attchd",1968,"Unf",1,384,"TA","TA","Y",144,0,0,0,0,0,"None","MnPrv","None",0,"4","2009","WD","Normal",NA,2016,1,144,41,41
"1928",1928,"20","RL",83,13383,"Pave","None","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story","5","5",1969,2000,"Hip","CompShg","HdBoard","HdBoard","BrkFace",176,"TA","TA","CBlock","TA","TA","No","BLQ",594,"Unf",0,594,1188,"GasA","Ex","Y","SBrkr",1404,0,0,1404,0,0,2,0,3,1,"TA",7,"Typ",1,"Po","Attchd",1969,"Unf",2,504,"TA","TA","Y",0,16,0,0,0,0,"None","None","None",0,"3","2009","WD","Normal",NA,2592,2,16,40,9
"1929",1929,"85","RL",50,7689,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer","5","8",1972,1972,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","GLQ",720,"BLQ",76,0,796,"GasA","Gd","Y","SBrkr",796,0,0,796,0,1,1,0,2,1,"TA",4,"Typ",0,"None","Detchd",1998,"Unf",1,336,"TA","TA","Y",138,0,0,0,0,0,"None","MnPrv","None",0,"7","2009","WD","Normal",NA,1592,1,138,37,37
"1930",1930,"80","RL",62,7706,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl","6","5",1993,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","Gd","TA","Av","Rec",114,"GLQ",270,0,384,"GasA","Ex","Y","SBrkr",1091,0,0,1091,0,1,1,0,2,1,"TA",5,"Typ",0,"None","Attchd",1993,"Fin",1,429,"TA","TA","Y",280,0,0,0,0,0,"None","None","Shed",700,"8","2009","WD","Normal",NA,1475,1,280,16,13
"1931",1931,"85","RL",70,7669,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer","5","6",1992,1993,"Gable","CompShg","HdBoard","Wd Shng","None",0,"TA","TA","PConc","TA","TA","Av","GLQ",718,"LwQ",110,0,828,"GasA","TA","Y","SBrkr",883,0,0,883,1,0,1,0,2,1,"TA",5,"Typ",1,"Fa","Detchd",1998,"Unf",2,698,"TA","TA","Y",100,32,0,0,0,0,"None","GdPrv","None",0,"6","2009","WD","Normal",NA,1711,2,132,17,16
"1932",1932,"60","RL",62,10429,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story","5","5",1992,1992,"Gable","CompShg","HdBoard","Wd Shng","None",0,"TA","TA","PConc","TA","TA","No","ALQ",330,"Unf",0,294,624,"GasA","TA","Y","SBrkr",624,663,0,1287,0,0,1,1,3,1,"TA",6,"Typ",0,"None","Detchd",2001,"Unf",2,440,"TA","TA","Y",150,0,0,0,0,0,"None","None","None",0,"7","2009","WD","Normal",NA,1911,2,150,17,17
"1933",1933,"60","RL",70,10457,"Pave","None","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","2Story","5","7",1969,1969,"Gable","CompShg","VinylSd","VinylSd","BrkFace",178,"Gd","Ex","CBlock","Ex","TA","Gd","BLQ",496,"LwQ",288,0,784,"GasA","Ex","Y","SBrkr",784,848,0,1632,0,0,1,1,4,1,"TA",7,"Typ",1,"TA","Attchd",1969,"RFn",2,898,"TA","TA","Y",0,173,368,0,0,0,"None","MnPrv","None",0,"4","2009","WD","Normal",NA,2416,2,541,40,40
"1934",1934,"60","RL",72,8702,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","6","5",1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","BLQ",706,"Unf",0,220,926,"GasA","Ex","Y","SBrkr",926,678,0,1604,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1997,"Fin",2,470,"TA","TA","Y",0,36,0,0,0,0,"None","None","None",0,"4","2008","WD","Normal",NA,2530,3,36,11,10
"1935",1935,"60","RL",65,8139,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","6","5",1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",119,"TA","TA","PConc","TA","TA","No","ALQ",476,"Unf",0,204,680,"GasA","Gd","Y","SBrkr",680,790,0,1470,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1995,"Fin",2,420,"TA","TA","Y",192,49,0,0,0,0,"None","None","None",0,"10","2008","WD","Normal",NA,2150,3,241,13,12
"1936",1936,"60","RL",59,9535,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","6","5",1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Gd","GLQ",851,"Unf",0,75,926,"GasA","Ex","Y","SBrkr",926,678,0,1604,0,0,2,1,3,1,"TA",7,"Typ",0,"None","Attchd",1998,"Fin",2,472,"TA","TA","Y",100,82,0,0,0,0,"None","None","None",0,"5","2008","WD","Normal",NA,2530,3,182,10,10
"1937",1937,"60","RL",69.2055921052632,15038,"Pave","None","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story","6","5",1996,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","TA","TA","No","Rec",138,"Unf",0,778,916,"GasA","Gd","Y","SBrkr",916,720,0,1636,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1996,"Fin",2,386,"TA","TA","Y",168,84,0,0,0,0,"None","None","None",0,"11","2008","WD","Normal",NA,2552,3,252,12,12
"1938",1938,"20","RL",53,14137,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story","5","5",1996,1997,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","TA","TA","No","GLQ",450,"Unf",0,898,1348,"GasA","Gd","Y","SBrkr",1384,0,0,1384,1,0,2,0,3,1,"Gd",7,"Typ",0,"None","Attchd",1996,"Unf",2,404,"TA","TA","Y",0,39,0,0,0,0,"None","None","None",0,"11","2008","WD","Normal",NA,2732,3,39,12,11
"1939",1939,"120","RL",45,6264,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story","8","5",1997,1997,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","TA","TA","Mn","GLQ",656,"Unf",0,1008,1664,"GasA","Ex","Y","SBrkr",1682,0,0,1682,1,0,1,1,1,1,"Gd",6,"Min1",1,"TA","Attchd",1997,"Fin",2,528,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"7","2008","WD","Normal",NA,3346,3,0,11,11
"1940",1940,"120","RL",39,5070,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story","8","5",1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","TA","TA","Mn","Unf",0,"Unf",0,1280,1280,"GasA","Ex","Y","SBrkr",1280,0,0,1280,0,0,2,0,2,1,"Gd",5,"Typ",0,"None","Attchd",1992,"RFn",2,506,"TA","TA","Y",0,82,0,0,144,0,"None","None","None",0,"8","2008","WD","Normal",NA,2560,2,226,16,16
"1941",1941,"60","RL",73,11184,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story","6","5",1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,932,932,"GasA","Gd","Y","SBrkr",932,701,0,1633,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1998,"Fin",2,460,"TA","TA","Y",0,39,0,0,0,0,"None","None","None",0,"4","2008","WD","Family",NA,2565,3,39,10,10
"1942",1942,"60","RL",69.2055921052632,14067,"Pave","None","Reg","Lvl","AllPub","FR3","Gtl","Gilbert","Norm","Norm","1Fam","2Story","6","5",1991,1991,"Gable","CompShg","HdBoard","HdBoard","BrkFace",194,"TA","TA","PConc","TA","TA","No","ALQ",504,"Unf",0,332,836,"GasA","Gd","Y","SBrkr",851,858,0,1709,1,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd",1991,"Fin",2,416,"TA","TA","Y",0,40,0,0,0,0,"None","GdPrv","None",0,"9","2008","WD","Normal",NA,2545,4,40,17,17
"1943",1943,"120","RL",65,5950,"Pave","None","IR1","HLS","AllPub","Inside","Mod","StoneBr","Norm","Norm","TwnhsE","1Story","8","5",1989,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","TA","TA","Gd","GLQ",319,"Unf",0,1018,1337,"GasA","Gd","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1989,"RFn",2,462,"TA","TA","Y",0,73,154,0,0,0,"None","None","None",0,"4","2008","WD","Normal",NA,2674,3,227,19,19
"1944",1944,"60","RL",101,13543,"Pave","None","IR1","HLS","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","2Story","8","5",2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",130,"Gd","TA","PConc","TA","TA","Gd","GLQ",16,"Unf",0,1152,1168,"GasA","Ex","Y","SBrkr",1168,1332,0,2500,0,0,3,1,5,1,"Ex",9,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,683,"TA","TA","Y",192,32,0,0,0,0,"None","None","None",0,"7","2008","WD","Normal",NA,3668,4,224,3,3
